origin_id,origin_name,target_id,target_name,expelled_group,year,mean_estimate,event_type,is_annual_estimate,data_source_id,description,in_unhcr,unhcr_numer,comment,difference_unhcr_mean_estimate
,Poland,,Israel,Jews,1968,25000,3,,357,repatriation of polish Jews to Israel after anti-semitic campaign following the six-day war,,,,
616,Poland,268,Georgia,Georgians,2024,2589,2,,176,deportation of Georgian migrants,,,,
,Puerto Rico,,Dominican Republic ,Dominicans,1989,1575,2,,358,deportation of illegal Dominican migrants,,,,
,Puerto Rico,,Dominican Republic ,Dominicans,1990,1575,2,,358,deportation of illegal Dominican migrants,,,,
180,Republic of Congo,204,Benin,Beninese,1962,3000,1,,1,,FALSE,,,
180,Republic of Congo,466,Mali,Malians ,1977,5000,1,,1,,FALSE,,,
180,Republic of Congo,466,Mali,Malians ,1977,6000,1,,1,,FALSE,,,
180,Republic of Congo,180,DRC,Congolese (Kinshasa),2014,179000,1,,1,,FALSE,,,
180,Republic of Congo,180,DRC,Congolese (Kinshasa),2014,245000,1,,1,,FALSE,,,
180,Republic of Congo,180,DRC,Congolese (Kinshasa),2014,179000,1,,116,,FALSE,,,
,Reunion,,various,various,2022,40,2,,359,deportation of irregular migrants ,,,,
,Reunion,,various,various,2023,89,2,,359,deportation of irregular migrants ,,,,
,Reunion,,various,various,2025,18,2,FALSE,359,deportation of irregualr migrants,,,,
,Romania,,Israel,Romanian Jews,1948,10000,3,,360,repatriation of Jewish from Romania,,,,
,Romania,,Israel,Romanian Jews,1949,10000,3,,360,repatriation of Jewish from Romania,,,,
,Romania,,Israel,Romanian Jews,1950,10000,3,,360,repatriation of Jewish from Romania,,,,
,Romania,,Israel,Romanian Jews,1951,10000,3,,360,repatriation of Jewish from Romania,,,,
,Romania,,Israel,Romanian Jews,1952,10000,3,,360,repatriation of Jewish from Romania,,,,
,Romania,,Israel,Romanian Jews,1953,10000,3,,360,repatriation of Jewish from Romania,,,,
,Romania,,Israel,Romanian Jews,1954,10000,3,,360,repatriation of Jewish from Romania,,,,
,Romania,,Israel,Romanian Jews,1955,10000,3,,360,repatriation of Jewish from Romania,,,,
,Romania,,Israel,Romanian Jews,1956,10000,3,,360,repatriation of Jewish from Romania,,,,
,Romania,,Israel,Romanian Jews,1957,10000,3,,360,repatriation of Jewish from Romania,,,,
,Romania,,Israel,Romanian Jews,1958,10000,3,,360,repatriation of Jewish from Romania,,,,
,Romania,,Israel,Romanian Jews,1959,10000,3,,360,repatriation of Jewish from Romania,,,,
,Romania,,Israel,Romanian Jews,1960,10000,3,,360,repatriation of Jewish from Romania,,,,
,Romania,,Israel,Romanian Jews,1961,10000,3,,360,repatriation of Jewish from Romania,,,,
,Romania,,Germany,Germans,1977,13846,3,,360,repatriation of Germans from Romania,,,,
,Romania,,Germany,Germans,1978,13846,3,,360,repatriation of Germans from Romania,,,,
,Romania,,Germany,Germans,1979,13846,3,,360,repatriation of Germans from Romania,,,,
,Romania,,Germany,Germans,1980,13846,3,,360,repatriation of Germans from Romania,,,,
,Romania,,Germany,Germans,1981,13846,3,,360,repatriation of Germans from Romania,,,,
,Romania,,Germany,Germans,1982,13846,3,,360,repatriation of Germans from Romania,,,,
,Romania,,Germany,Germans,1983,13846,3,,360,repatriation of Germans from Romania,,,,
,Romania,,Germany,Germans,1984,13846,3,,360,repatriation of Germans from Romania,,,,
,Romania,,Germany,Germans,1985,13846,3,,360,repatriation of Germans from Romania,,,,
,Romania,,Germany,Germans,1986,13846,3,,360,repatriation of Germans from Romania,,,,
,Romania,,Germany,Germans,1987,13846,3,,360,repatriation of Germans from Romania,,,,
,Romania,,Germany,Germans,1988,13846,3,,360,repatriation of Germans from Romania,,,,
,Romania,,Germany,Germans,1989,13846,3,,360,repatriation of Germans from Romania,,,,
,Romania,,Hungary,Romanian Hungarians,1985,12500,3,,360,repatriation of Romanian Hungarians,,,,
,Romania,,Hungary,Romanian Hungarians,1985,15000,3,,360,repatriation of Romanian Hungarians,,,,
,Romania,,Hungary,Romanian Hungarians,1986,12500,3,,360,repatriation of Romanian Hungarians,,,,
,Romania,,Hungary,Romanian Hungarians,1986,15000,3,,360,repatriation of Romanian Hungarians,,,,
,Romania,,Hungary,Romanian Hungarians,1987,12500,3,,360,repatriation of Romanian Hungarians,,,,
,Romania,,Hungary,Romanian Hungarians,1987,15000,3,,360,repatriation of Romanian Hungarians,,,,
,Romania,,Hungary,Romanian Hungarians,1988,12500,3,,360,repatriation of Romanian Hungarians,,,,
,Romania,,Hungary,Romanian Hungarians,1988,15000,3,,360,repatriation of Romanian Hungarians,,,,
,Romania,,Hungary,Romanian Hungarians,1989,8333,3,,360,repatriation of Romanian Hungarians,,,,
,Romania,,Hungary,Romanian Hungarians,1990,8333,3,,360,repatriation of Romanian Hungarians,,,,
,Romania,,Hungary,Romanian Hungarians,1991,8333,3,,360,repatriation of Romanian Hungarians,,,,
,Romania,,Hungary,Romanian Hungarians,1992,8333,3,,360,repatriation of Romanian Hungarians,,,,
,Romania,,Hungary,Romanian Hungarians,1993,8333,3,,360,repatriation of Romanian Hungarians,,,,
,Romania,,Hungary,Romanian Hungarians,1994,8333,3,,360,repatriation of Romanian Hungarians,,,,
,Romania,,Hungary,Romanian Hungarians,1995,8333,3,,360,repatriation of Romanian Hungarians,,,,
,Romania,,Hungary,Romanian Hungarians,1996,8333,3,,360,repatriation of Romanian Hungarians,,,,
,Romania,,Hungary,Romanian Hungarians,1997,8333,3,,360,repatriation of Romanian Hungarians,,,,
,Romania,,Hungary,Romanian Hungarians,1998,8333,3,,360,repatriation of Romanian Hungarians,,,,
,Romania,,Hungary,Romanian Hungarians,1999,8333,3,,360,repatriation of Romanian Hungarians,,,,
,Romania,,Hungary,Romanian Hungarians,2000,8333,3,,360,repatriation of Romanian Hungarians,,,,
,Romania,,various,various,1993,450,2,,361,deportation of illegal migrants from Romania,,,,
,Romania,,various,various,1994,450,2,,361,deportation of illegal migrants from Romania,,,,
,Romania,,various,various,1995,450,2,,361,deportation of illegal migrants from Romania,,,,
,Romania,,various,various,1996,450,2,,361,deportation of illegal migrants from Romania,,,,
,Romania,,various,various,2012,2890,2,,363,deportation of illegal migrants from Romania,,,,
,Romania,,various,various,2013,2235,2,,363,deportation of illegal migrants from Romania,,,,
,Romania,,various,various,2014,2085,2,,363,deportation of illegal migrants from Romania,,,,
,Romania,,various,various,2015,1995,2,,363,deportation of illegal migrants from Romania,,,,
,Romania,,various,various,2016,1865,2,,362,deportation of illegal migrants from Romania,,,,
,Romania,,various,various,2017,1815,2,,362,deportation of illegal migrants from Romania,,,,
,Romania,,various,various,2018,1725,2,,362,deportation of illegal migrants from Romania,,,,
,Romania,,various,various,2021,831,2,,365,deportation of illegal migrants from Romania,,,,
,Romania,,various,various,2022,1396,2,,365,deportation of illegal migrants from Romania,,,,
,Romania,,various,various,2023,1222,2,,364,deportation of illegal migrants from Romania,,,,
,Russia,,Poland,Poles,1944,124000,3,,367,repatriation of Poles after redefinition of borders,,,,
,Russia,,Poland,Poles,1945,124000,3,,367,repatriation of Poles after redefinition of borders,,,,
,Russia,,Poland,Poles,1946,124000,3,,367,repatriation of Poles after redefinition of borders,,,,
,Russia,,Poland,Poles,1947,124000,3,,367,repatriation of Poles after redefinition of borders,,,,
,Russia,,Poland,Poles,1948,124000,3,,367,repatriation of Poles after redefinition of borders,,,,
,Russia,,Poland,Poles,1949,124000,3,,367,repatriation of Poles after redefinition of borders,,,,
,Russia,,Poland,Poles,1950,124000,3,,367,repatriation of Poles after redefinition of borders,,,,
,Russia,,Poland,Poles,1951,124000,3,,367,repatriation of Poles after redefinition of borders,,,,
,Russia,,Poland,Poles,1952,124000,3,,367,repatriation of Poles after redefinition of borders,,,,
,Russia,,Poland,Poles,1953,124000,3,,367,repatriation of Poles after redefinition of borders,,,,
,Russia,,Armenia,Armenians,1991,17000,1,,366,expulsion of Armenians after collapse of the Soviet Union,,,,
643,Russia,398,Kazakhstan,Kazakhs,1991,1682,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
643,Russia,398,Kazakhstan,Kazakhs,1992,1682,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
643,Russia,398,Kazakhstan,Kazakhs,1993,1682,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
643,Russia,398,Kazakhstan,Kazakhs,1994,1682,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
643,Russia,398,Kazakhstan,Kazakhs,1995,1682,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
643,Russia,398,Kazakhstan,Kazakhs,1996,1682,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
643,Russia,398,Kazakhstan,Kazakhs,1997,1682,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
643,Russia,398,Kazakhstan,Kazakhs,1998,1682,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
643,Russia,398,Kazakhstan,Kazakhs,1999,1682,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
643,Russia,398,Kazakhstan,Kazakhs,2000,1682,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
643,Russia,398,Kazakhstan,Kazakhs,2001,1682,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
643,Russia,398,Kazakhstan,Kazakhs,2002,1682,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
643,Russia,398,Kazakhstan,Kazakhs,2003,1682,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
643,Russia,398,Kazakhstan,Kazakhs,2004,1682,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
643,Russia,398,Kazakhstan,Kazakhs,2005,1682,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
643,Russia,398,Kazakhstan,Kazakhs,2006,1682,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
643,Russia,398,Kazakhstan,Kazakhs,2007,1682,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
643,Russia,398,Kazakhstan,Kazakhs,2008,1682,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
643,Russia,398,Kazakhstan,Kazakhs,2009,1682,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
643,Russia,398,Kazakhstan,Kazakhs,2010,1682,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
643,Russia,398,Kazakhstan,Kazakhs,2011,1682,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
643,Russia,398,Kazakhstan,Kazakhs,2012,1682,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
643,Russia,268,Georgia,Georgians,2006,2380,2,,175,deportation of Georgians illegaly residing in Russia,,,,
643,Russia,268,Georgia,Georgians,2006,2000,1,,175,expulsion of Georgians illegaly residing in Russia,,,,
,Russia,,Georgia,Georgians,2006,2380,1,FALSE,368,expulsion of Georgians from Russia ,,,,
,Russia,,Georgia,Georgians,2006,2254,3,FALSE,368,repatriation of Georgians after expulsion earlier that year,,,,
643,Russia,268,Georgia,Georgians,2006,1150,1,,1,,FALSE,,,
643,Russia,268,Georgia,Georgians,2007,1150,1,,1,,FALSE,,,
,Russia,,various,various,2007,56000,2,FALSE,368,deportation of irregualr migrants,,,,
,Russia,,Tajikistan,Tajikis,2017,30000,2,,423,deportation of Tajikis from Russia,,,,
,Russia,,Tajikistan,Tajikis,2018,30000,2,,423,deportation of Tajikis from Russia,,,,
,Russia,,various,various,2023,103000,2,,369,deportation of irregular migrants from Russia,,,,
,Russia,,various,various,2024,149000,2,,369,deportation of irregular migrants from Russia,,,,
,Russia,,Tajikistan,Tajikis,2024,17000,2,FALSE,421,deportation of Tajikis from Russia,,,,
,Russia,,various,various,2024,85800,2,FALSE,422,deportation of migrants from Russia,,,,
646,Rwanda,108,Burundi,Burundians,1996,392,1,,75,,,,,
,Rwanda,,Burundi,Burundians,1996,392,1,FALSE,370,expulsion of Burundian refugees from Rwanda,,,,
,Rwanda,,Tanzania,Burundians,1996,75000,4,,371,escape of Burundian refugees from Rwanda,,,,
646,Rwanda,180,DRC,Congolese,2002,1500,1,,113,,,,,
,Rwanda,,DRC,Tutsi Congolese,2002,10000,1,,372,expulsion of Tutsi Congolese from Rwanda,,,,
,Rwanda,,DRC,Tutsi Congolese,2002,7000,1,,373,expulsion of Tutsi Congolese from Rwanda,,,,
646,Rwanda,108,Burundi,Burundians,2024,1700,1,,77,,,,,
,Saint Martin (French),,various,various,1992,546,2,,383,deportation of irregular migrants,,,,
,Saint Martin (French),,various,various,1993,546,2,,383,deportation of irregular migrants,,,,
,Saint Martin (French),,various,various,1994,546,2,,383,deportation of irregular migrants,,,,
,Saint Martin (French),,various,various,1995,546,2,,383,deportation of irregular migrants,,,,
,Saint Martin (French),,various,various,1996,546,2,,383,deportation of irregular migrants,,,,
,Saint Martin (French),,various,various,1997,546,2,,383,deportation of irregular migrants,,,,
,Saint Martin (French),,various,various,1995,2769,2,,384,deportation of irregular migrants in aftermath of Hurricane Luis,,,,
,Saint Martin (French),,various,various,1995,506,3,,384,repatriation of irregular migrants in aftermath of Hurricane Luis,,,,
,Saint Martin (French),,various,various,2018,27,2,FALSE,385,deportation of irregular migrants,,,,
682,Saudi Arabia,887,Yemen,Yemenis,1990,750000,1,,1,,FALSE,,,
682,Saudi Arabia,887,Yemen,Yemenis,1990,1000000,1,,1,,FALSE,,,
682,Saudi Arabia,887,Yemen,Yemenis,1990,800000,1,,62,,FALSE,,,
,Saudi Arabia,,Yemen,Yemenis,1990,400000,1,,374,expulsion of Yemeni minority group and migrants from Saudi Arabia,,,,
,Saudi Arabia,,Yemen,Yemenis,1990,500000,1,,374,expulsion of Yemeni minority group and migrants from Saudi Arabia,,,,
,Saudi Arabia,,Yemen,Yemenis,1991,400000,1,,374,expulsion of Yemeni minority group and migrants from Saudi Arabia,,,,
,Saudi Arabia,,Yemen,Yemenis,1991,500000,1,,374,expulsion of Yemeni minority group and migrants from Saudi Arabia,,,,
682,Saudi Arabia,887,Yemen,Yemenis,1991,800000,1,,240,expulsion of Yemeni minority group and migrants from Saudi Arabia,,,,
,Saudi Arabia,,Iraq,Iraqis,2008,77,2,,379,deportation of Iraqi refugees from Saudi Arabia,,,,
,Saudi Arabia,,Indonesia,Indonesians,2008,23644,2,,380,deportation of Indonesian migrant workers,,,,
,Saudi Arabia,,various,various,2012,400000,2,,376,deportation of irregular migrants from Saudi Arabia,,,,
,Saudi Arabia,,various,various,2013,400000,2,,376,deportation of irregular migrants from Saudi Arabia,,,,
682,Saudi Arabia,356,India,Indians,2013,134000,3,FALSE,213,repatriation of Indians after Saudi campaigns to identify and deport undocumented workers,,,,
682,Saudi Arabia,,various,various,2013,60000,2,FALSE,213,deportation of migrants,,,,
,Saudi Arabia,,Yemen,Yemenis,2013,306872,2,,377,deportation of Yemeni migrants from Saudi Arabia,,,,
,Saudi Arabia,,Yemen,Yemenis,2014,306872,2,,377,deportation of Yemeni migrants from Saudi Arabia,,,,
,Saudi Arabia,,Ethiopia,Ethiopians,2013,81509,2,,377,deportation of Ethiopian migrant workers and refugees,,,,
,Saudi Arabia,,Ethiopia,Ethiopians,2014,81509,2,,377,deportation of Ethiopian migrant workers and refugees,,,,
,Saudi Arabia,,Somalia,Somalians,2013,20000,2,,377,deportation of Somalian migrant workers from Saudi Arabia,,,,
,Saudi Arabia,,Somalia,Somalians,2014,20000,2,,377,deportation of Somalian migrant workers from Saudi Arabia,,,,
,Saudi Arabia,,Yemen,Yemenis,2013,300000,2,,469,expulsion of Yemeni migrant workers after ,,,,
,Saudi Arabia,,Yemen,Yemenis,2014,300000,2,,469,expulsion of Yemeni migrant workers after ,,,,
,Saudi Arabia,,various,various,2014,60000,2,,375,deportation of irregular migrants from Saudi Arabia,,,,
682,Saudi Arabia,231,Ethiopia,Ethiopians,2017,14000,2,,166,deportation of Ethiopian migrant workers and refugees,,,,
682,Saudi Arabia,231,Ethiopia,Ethiopians,2017,96000,1,,166,expulsion and deportation of Ethiopian migrant workers and refugees,,,,
682,Saudi Arabia,231,Ethiopia,Ethiopians,2017,86667,2,,167,deportation of Ethiopian migrant workers and refugees,,,,
682,Saudi Arabia,231,Ethiopia,Ethiopians,2018,86667,2,,167,deportation of Ethiopian migrant workers and refugees,,,,
682,Saudi Arabia,231,Ethiopia,Ethiopians,2019,86667,2,,167,deportation of Ethiopian migrant workers and refugees,,,,
,Saudi Arabia,,Yemen,Yemenis,2019,50000,2,,469,expulsion of Yemeni migrant workers after ,,,,
682,Saudi Arabia,50,Bangladesh,Bangladeshi,2022,70000,1,,39,,,,,
682,Saudi Arabia,231,Ethiopia,Ethiopians,2022,71000,2,,168,deportation of Ethiopian migrant workers and refugees,,,,
,Saudi Arabia,,various,various,2024,573000,2,,378,deportation of irregular migrants from Saudi Arabia,,,,
682,Saudi Arabia,360,Indonesia,Indonesians,2025,211,2,FALSE,217,deportation of Indonesian migrant workers,,,,
686,Senegal,478,Mauritania,Mauritanians,1989,80000,1,,1,,TRUE,15000,UNHCR lists 45000 for 1990,
686,Senegal,478,Mauritania,Mauritanians,1989,100000,1,,1,,TRUE,15000,UNHCR lists 45000 for 1990,
,Senegal,,Pakistan,Pakistanis,2006,90,2,,392,deportation of Pakistani migrants from Senegal,,,,
686,Senegal,478,Mauritania,Mauritanians,2011,12000,3,,292,repatriation of Mauritanina refugees from Senegal,,,,
686,Senegal,478,Mauritania,Mauritanians,2012,12000,3,,292,repatriation of Mauritanina refugees from Senegal,,,,
,Senegal,,Guinea ,Guineans,2023,79,2,,391,deportation of Guineans migrants from Senegal,,,,
,Senegal ,,Mauritania,Mauritanians,1989,170000,1,,382,expulsion of Mauritanian migrants from Senegal,,,,
,Serbia,,Kosovo,Kosovar Albanians,1998,487500,1,,386,expulsion of Kosovar Albanians amidst Yugolslavia war,,,,
,Serbia,,Kosovo,Kosovar Albanians,1999,487500,1,,386,expulsion of Kosovar Albanians amidst Yugolslavia war,,,,
,Serbia,,Croatia,Croatian Serbs,1999,9000,4,,393,escape of Croatian Serbs amidst Yugoslavia war,,,,
,Serbia,,Bosnia,Croatian Serbs,1999,10000,4,,393,escape of Croatian Serbs amidst Yugoslavia war,,,,
,Serbia,,Albania,Albanians,1999,465000,4,,393,escape of Albanian Serbs amidst Yugoslavia war,,,,
,Serbia,,North Macedonia,Albanians,1999,360000,4,,393,escape of Albanian Serbs amidst Yugoslavia war,,,,
,Serbia,,Montenegro,Albanians,1999,70000,4,,393,escape of Albanian Serbs amidst Yugoslavia war,,,,
